dir now: /lustre/home/2200010870/works/NeuralOperator/Multigrid
data_in.shape: (2490, 221, 51, 2)
data_out.shape (2490, 221, 51)
x_train.shape:  torch.Size([1000, 2, 221, 51])
y_train.shape:  torch.Size([1000, 1, 221, 51])
p=Parameter containing:
tensor(0.8000000119209290, requires_grad=True)
number of parameters is 1981040
Epoch: 404 rel.Train: 0.0056354935467243196 rel.Test: 0.007033461555838585  abs.Test: 0.005813327878713608 p: 0.8615148663520813
Epoch: 405 rel.Train: 0.00574778437614441 rel.Test: 0.007651391178369522  abs.Test: 0.006324641928076744 p: 0.8615100979804993
Epoch: 406 rel.Train: 0.005864975046366453 rel.Test: 0.006947263106703758  abs.Test: 0.00574292954057455 p: 0.8615421056747437
Epoch: 407 rel.Train: 0.005568353377282619 rel.Test: 0.006942085698246956  abs.Test: 0.005738965682685376 p: 0.861501157283783
Epoch: 408 rel.Train: 0.005572959393262863 rel.Test: 0.007435223087668419  abs.Test: 0.006146286427974701 p: 0.8615097999572754
Epoch: 409 rel.Train: 0.0055905430689454074 rel.Test: 0.0070355931669473645  abs.Test: 0.005816140286624432 p: 0.8615010976791382
Epoch: 410 rel.Train: 0.005543240875005722 rel.Test: 0.006929200999438763  abs.Test: 0.005727476663887501 p: 0.8615356683731079
Epoch: 411 rel.Train: 0.005635686606168747 rel.Test: 0.006883006729185581  abs.Test: 0.005689580552279949 p: 0.8615415692329407
Epoch: 412 rel.Train: 0.0054933931604027745 rel.Test: 0.006911791115999222  abs.Test: 0.005713876374065876 p: 0.8615264296531677
Epoch: 413 rel.Train: 0.005473428212106228 rel.Test: 0.0068601428717374804  abs.Test: 0.00567112784832716 p: 0.8615289926528931
Epoch: 414 rel.Train: 0.005499522052705288 rel.Test: 0.007216212078928947  abs.Test: 0.0059648147970438005 p: 0.8615075945854187
Epoch: 415 rel.Train: 0.00564172999560833 rel.Test: 0.007217522710561752  abs.Test: 0.0059654442965984345 p: 0.8615152835845947
Epoch: 416 rel.Train: 0.005500283855944872 rel.Test: 0.007021037116646767  abs.Test: 0.0058051797747612 p: 0.8615046739578247
Epoch: 417 rel.Train: 0.005508122637867928 rel.Test: 0.006919181123375893  abs.Test: 0.005720034800469875 p: 0.8615126609802246
Epoch: 418 rel.Train: 0.005556625880300999 rel.Test: 0.007003522254526615  abs.Test: 0.005788805112242699 p: 0.861514687538147
Epoch: 419 rel.Train: 0.0055045589879155156 rel.Test: 0.007355308756232261  abs.Test: 0.006080746650695801 p: 0.8615164756774902
Epoch: 420 rel.Train: 0.005784812081605196 rel.Test: 0.006892862468957901  abs.Test: 0.005697895213961602 p: 0.8615229725837708
Epoch: 421 rel.Train: 0.00553789059817791 rel.Test: 0.006985732391476631  abs.Test: 0.005775172933936119 p: 0.8615118265151978
Epoch: 422 rel.Train: 0.0055471606403589245 rel.Test: 0.007191514298319816  abs.Test: 0.005946171395480633 p: 0.861522376537323
Epoch: 423 rel.Train: 0.005547658026218414 rel.Test: 0.007355411499738693  abs.Test: 0.006080870926380158 p: 0.8615253567695618
Epoch: 424 rel.Train: 0.0056617287285625935 rel.Test: 0.007084944620728493  abs.Test: 0.005856783054769039 p: 0.861522376537323
Epoch: 425 rel.Train: 0.005544976677745581 rel.Test: 0.0069663099199533465  abs.Test: 0.005758917294442654 p: 0.8614964485168457
Epoch: 426 rel.Train: 0.005412311024963856 rel.Test: 0.006880098655819893  abs.Test: 0.005688305161893368 p: 0.8615044951438904
Epoch: 427 rel.Train: 0.005355560816824436 rel.Test: 0.006847085952758789  abs.Test: 0.005660520195960999 p: 0.8614964485168457
Epoch: 428 rel.Train: 0.005367937102913857 rel.Test: 0.007043113484978675  abs.Test: 0.005821733921766281 p: 0.8615120649337769
Epoch: 429 rel.Train: 0.005415515840053558 rel.Test: 0.006903257295489311  abs.Test: 0.005707051642239094 p: 0.8614943623542786
Epoch: 430 rel.Train: 0.0053306460157036785 rel.Test: 0.006795176416635513  abs.Test: 0.005617711171507836 p: 0.861501932144165
Epoch: 431 rel.Train: 0.00538890266418457 rel.Test: 0.006978870034217834  abs.Test: 0.005768826752901077 p: 0.8615031242370605
Epoch: 432 rel.Train: 0.005347344502806664 rel.Test: 0.00679671622812748  abs.Test: 0.005618606917560101 p: 0.8614785075187683
Epoch: 433 rel.Train: 0.0053320501409471035 rel.Test: 0.006905580088496208  abs.Test: 0.005709031298756599 p: 0.8614836931228638
Epoch: 434 rel.Train: 0.00538051026687026 rel.Test: 0.006788047179579735  abs.Test: 0.005611390545964241 p: 0.8614851236343384
Epoch: 435 rel.Train: 0.005347347885370254 rel.Test: 0.007017274759709835  abs.Test: 0.005801402814686298 p: 0.8615065217018127
Epoch: 436 rel.Train: 0.0053544030636549 rel.Test: 0.006946176402270794  abs.Test: 0.005741987526416779 p: 0.8614866137504578
Epoch: 437 rel.Train: 0.00541146520525217 rel.Test: 0.006998573057353496  abs.Test: 0.005785968750715255 p: 0.8614973425865173
Epoch: 438 rel.Train: 0.00540601895749569 rel.Test: 0.006931026205420494  abs.Test: 0.005730003379285336 p: 0.8615007400512695
Epoch: 439 rel.Train: 0.005259581997990608 rel.Test: 0.006840890347957611  abs.Test: 0.005655652955174446 p: 0.8614969253540039
Epoch: 440 rel.Train: 0.005249154381453991 rel.Test: 0.0067844042181968685  abs.Test: 0.0056086216121912 p: 0.8614831566810608
Epoch: 441 rel.Train: 0.005253452174365521 rel.Test: 0.006798197701573372  abs.Test: 0.005619863495230675 p: 0.8614873290061951
Epoch: 442 rel.Train: 0.005359302088618278 rel.Test: 0.006987235993146896  abs.Test: 0.00577643170952797 p: 0.8614649176597595
Epoch: 443 rel.Train: 0.005258628129959106 rel.Test: 0.006838382631540299  abs.Test: 0.005653643012046814 p: 0.8614820241928101
Epoch: 444 rel.Train: 0.005233922582119703 rel.Test: 0.006787663400173187  abs.Test: 0.005611649826169014 p: 0.8614915013313293
Epoch: 445 rel.Train: 0.005245962239801884 rel.Test: 0.006844570264220238  abs.Test: 0.005658881664276123 p: 0.8614738583564758
Epoch: 446 rel.Train: 0.005213412526994944 rel.Test: 0.006771246641874313  abs.Test: 0.005597976371645928 p: 0.8614775538444519
Epoch: 447 rel.Train: 0.005244665611535311 rel.Test: 0.006924593038856983  abs.Test: 0.005725623555481434 p: 0.8614854216575623
Epoch: 448 rel.Train: 0.005215079620480538 rel.Test: 0.006741193234920502  abs.Test: 0.005573124140501023 p: 0.8614802360534668
Epoch: 449 rel.Train: 0.005248504422605038 rel.Test: 0.006846158802509308  abs.Test: 0.005660143680870533 p: 0.8614806532859802
Epoch: 450 rel.Train: 0.005327762138098479 rel.Test: 0.006879346966743469  abs.Test: 0.005686655342578888 p: 0.8614829182624817
Epoch: 451 rel.Train: 0.005230684451758861 rel.Test: 0.006749233491718769  abs.Test: 0.00557935431599617 p: 0.8614793419837952
Epoch: 452 rel.Train: 0.005191033784300089 rel.Test: 0.006743177324533462  abs.Test: 0.005574595034122467 p: 0.861482560634613
Epoch: 453 rel.Train: 0.00520111483335495 rel.Test: 0.0069491913914680485  abs.Test: 0.005744986534118653 p: 0.8614736199378967
Epoch: 454 rel.Train: 0.00519523910433054 rel.Test: 0.006796427592635154  abs.Test: 0.005618888437747955 p: 0.8614700436592102
Epoch: 455 rel.Train: 0.005251080077141523 rel.Test: 0.006853585243225098  abs.Test: 0.0056666587293148045 p: 0.8614780902862549
Epoch: 456 rel.Train: 0.0051516850963234904 rel.Test: 0.006782129220664501  abs.Test: 0.005606954321265221 p: 0.8614704012870789
Epoch: 457 rel.Train: 0.005188765175640583 rel.Test: 0.006732120215892792  abs.Test: 0.005565568506717682 p: 0.8614575862884521
Epoch: 458 rel.Train: 0.0051985575966537 rel.Test: 0.006691988706588745  abs.Test: 0.005532324910163879 p: 0.8614656925201416
Epoch: 459 rel.Train: 0.005174208268523216 rel.Test: 0.00669122900813818  abs.Test: 0.005531777068972588 p: 0.8614718317985535
Epoch: 460 rel.Train: 0.005158407293260098 rel.Test: 0.006717859171330929  abs.Test: 0.00555393859744072 p: 0.8614751100540161
Epoch: 461 rel.Train: 0.005155908029526472 rel.Test: 0.006711770184338093  abs.Test: 0.005548693314194679 p: 0.861466109752655
Epoch: 462 rel.Train: 0.005118023082613945 rel.Test: 0.0067358451336622235  abs.Test: 0.005568866357207298 p: 0.8614661693572998
Epoch: 463 rel.Train: 0.005103406511247158 rel.Test: 0.00672267735004425  abs.Test: 0.0055576696991920475 p: 0.8614733219146729
Epoch: 464 rel.Train: 0.005141838178038597 rel.Test: 0.006684717684984207  abs.Test: 0.0055263485759496685 p: 0.8614658713340759
Epoch: 465 rel.Train: 0.005135830789804459 rel.Test: 0.006721360385417938  abs.Test: 0.0055568661540746685 p: 0.8614770770072937
Epoch: 466 rel.Train: 0.005151550598442555 rel.Test: 0.006808520630002022  abs.Test: 0.00562865860760212 p: 0.8614680171012878
Epoch: 467 rel.Train: 0.005152466960251331 rel.Test: 0.0067130676284432415  abs.Test: 0.005549838952720165 p: 0.8614646196365356
Epoch: 468 rel.Train: 0.00511854051053524 rel.Test: 0.006684420295059681  abs.Test: 0.0055262441933155056 p: 0.8614665865898132
Epoch: 469 rel.Train: 0.005102651279419661 rel.Test: 0.006789076626300811  abs.Test: 0.005613039433956146 p: 0.8614575266838074
Epoch: 470 rel.Train: 0.005091353386640548 rel.Test: 0.006687735691666603  abs.Test: 0.005528971925377846 p: 0.8614636063575745
Epoch: 471 rel.Train: 0.00508610862493515 rel.Test: 0.006702762171626091  abs.Test: 0.005541579760611057 p: 0.8614608645439148
Epoch: 472 rel.Train: 0.005087393838912249 rel.Test: 0.006719337366521358  abs.Test: 0.005554927997291088 p: 0.8614601492881775
Epoch: 473 rel.Train: 0.0051030125319957735 rel.Test: 0.006758606620132923  abs.Test: 0.005588053725659847 p: 0.8614663481712341
Epoch: 474 rel.Train: 0.005086615215986967 rel.Test: 0.0066934460029006  abs.Test: 0.005533678680658341 p: 0.861468493938446
Epoch: 475 rel.Train: 0.005081798780709505 rel.Test: 0.006734477020800113  abs.Test: 0.005567972138524055 p: 0.8614631295204163
Epoch: 476 rel.Train: 0.005078029226511717 rel.Test: 0.006696509160101414  abs.Test: 0.0055361978709697725 p: 0.861465573310852
Epoch: 477 rel.Train: 0.005083169888705015 rel.Test: 0.006686971075832843  abs.Test: 0.005528487861156463 p: 0.8614552021026611
Epoch: 478 rel.Train: 0.005064641647040844 rel.Test: 0.00671471755951643  abs.Test: 0.005551391765475273 p: 0.8614611029624939
Epoch: 479 rel.Train: 0.005069326050579548 rel.Test: 0.006712022386491299  abs.Test: 0.005549213699996471 p: 0.861461877822876
Epoch: 480 rel.Train: 0.0050638699606060985 rel.Test: 0.006679789684712886  abs.Test: 0.005522464737296105 p: 0.8614600896835327
Epoch: 481 rel.Train: 0.005071009665727615 rel.Test: 0.006646000444889068  abs.Test: 0.005494424402713776 p: 0.8614559173583984
Epoch: 482 rel.Train: 0.005082726612687111 rel.Test: 0.006718508377671242  abs.Test: 0.005554513782262802 p: 0.8614548444747925
Epoch: 483 rel.Train: 0.005071822106838226 rel.Test: 0.006693617627024651  abs.Test: 0.00553401380777359 p: 0.8614626526832581
Epoch: 484 rel.Train: 0.005058553285896778 rel.Test: 0.006686513498425484  abs.Test: 0.005527959652245045 p: 0.8614556789398193
Epoch: 485 rel.Train: 0.005066466696560383 rel.Test: 0.006658957228064537  abs.Test: 0.005505127534270286 p: 0.8614527583122253
Epoch: 486 rel.Train: 0.005044780030846596 rel.Test: 0.0066957054659724236  abs.Test: 0.005535721033811569 p: 0.8614580631256104
Epoch: 487 rel.Train: 0.005041623927652836 rel.Test: 0.006705051735043526  abs.Test: 0.005543448179960251 p: 0.8614552021026611
Epoch: 488 rel.Train: 0.005057120095938444 rel.Test: 0.006676942333579064  abs.Test: 0.005520014353096485 p: 0.8614503741264343
Epoch: 489 rel.Train: 0.005048099238425493 rel.Test: 0.006681138873100281  abs.Test: 0.005523509383201599 p: 0.8614516854286194
Epoch: 490 rel.Train: 0.005063889428973198 rel.Test: 0.006652867421507835  abs.Test: 0.005500038303434849 p: 0.8614539504051208
Epoch: 491 rel.Train: 0.005053179152309894 rel.Test: 0.006665765605866909  abs.Test: 0.005510718859732151 p: 0.861452043056488
Epoch: 492 rel.Train: 0.005070024378597737 rel.Test: 0.006662896126508713  abs.Test: 0.005508351176977158 p: 0.8614522218704224
Epoch: 493 rel.Train: 0.00504698371887207 rel.Test: 0.006693393066525459  abs.Test: 0.0055338418483734135 p: 0.8614563941955566
Epoch: 494 rel.Train: 0.00503927530348301 rel.Test: 0.006669352613389492  abs.Test: 0.005513884164392948 p: 0.8614532947540283
Epoch: 495 rel.Train: 0.005052255935966968 rel.Test: 0.006672233939170837  abs.Test: 0.0055161075294017795 p: 0.8614513278007507
Epoch: 496 rel.Train: 0.005054221451282501 rel.Test: 0.006666562706232071  abs.Test: 0.005511545762419701 p: 0.8614511489868164
Epoch: 497 rel.Train: 0.005035867396742106 rel.Test: 0.006661980710923672  abs.Test: 0.005507631525397301 p: 0.8614515066146851
Epoch: 498 rel.Train: 0.005049271956086159 rel.Test: 0.0066636111587285995  abs.Test: 0.005509103573858738 p: 0.8614540696144104
Epoch: 499 rel.Train: 0.005033671949058771 rel.Test: 0.006684666574001312  abs.Test: 0.0055265937745571135 p: 0.8614540100097656
